STATEFP20,GEOID20,CD118FP,NAMELSAD20,LSAD20,CDSESSN,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,layer,h_rep_name,h_district,h_state,h_party,h_office,h_phone,h_all_comm,h_appropri,h_agricult,h_oversigh,h_armed_se,h_natural_,h_foreign_,h_homeland,h_educatio,h_energy_a,h_ways_and,h_financia,h_transpor,h_small_bu,h_judiciar,h_budget,h_select_s,h_joint_co,h_house_ad,h_Intellig,h_select_1,h_science_,h_veterans,h_select_2,h_ethics,h_Rules,h_joint_li,OBJECTID,Agency,unit_name,link,SHAPE_Leng,SHAPE_Area
"04","0409","09",Congressional District 9,C2,"118",G5200,N,"60163607476","377975295","+34.6023415","-113.6633198",tl_rd22_04_cd118,Paul Gosar,Arizona 9th,Arizona,R,2057 RHOB,(202) 225-2315,oversight_and_accountability|natural_resources,"0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50866",Department of Defense,Barry Goldwater Range,https://www.marines.mil/,2.709076355331354,0.269050039020749
"04","0409","09",Congressional District 9,C2,"118",G5200,N,"60163607476","377975295","+34.6023415","-113.6633198",tl_rd22_04_cd118,Paul Gosar,Arizona 9th,Arizona,R,2057 RHOB,(202) 225-2315,oversight_and_accountability|natural_resources,"0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51393",Department of Defense,Luke AFB,https://www.af.mil/,0.221923549050156,0.001100606938729
"04","0409","09",Congressional District 9,C2,"118",G5200,N,"60163607476","377975295","+34.6023415","-113.6633198",tl_rd22_04_cd118,Paul Gosar,Arizona 9th,Arizona,R,2057 RHOB,(202) 225-2315,oversight_and_accountability|natural_resources,"0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51394",Department of Defense,Luke AFB,https://www.af.mil/,0.031563982845651,0.000061479582472
"05","0502","02",Congressional District 2,C2,"118",G5200,N,"13731168944","361751718","+35.1678883","-092.3758376",tl_rd22_05_cd118,J. Hill,Arkansas 2nd,Arkansas,R,1533 LHOB,(202) 225-2506,financial_services|foreign_affairs|Intelligence,"0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","49991",Department of Defense,NG Camp Joseph T Robinson,https://www.nationalguard.mil/,0.007403851526785,0.000001500627867
"05","0502","02",Congressional District 2,C2,"118",G5200,N,"13731168944","361751718","+35.1678883","-092.3758376",tl_rd22_05_cd118,J. Hill,Arkansas 2nd,Arkansas,R,1533 LHOB,(202) 225-2506,financial_services|foreign_affairs|Intelligence,"0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","49992",Department of Defense,NG Camp Joseph T Robinson,https://www.nationalguard.mil/,0.601518553114192,0.013218690997408
"05","0502","02",Congressional District 2,C2,"118",G5200,N,"13731168944","361751718","+35.1678883","-092.3758376",tl_rd22_05_cd118,J. Hill,Arkansas 2nd,Arkansas,R,1533 LHOB,(202) 225-2506,financial_services|foreign_affairs|Intelligence,"0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","50649",Department of Defense,Little Rock AFB,https://www.af.mil/,0.247354411208954,0.002481272302404
"05","0503","03",Congressional District 3,C2,"118",G5200,N,"10786538519","207821922","+36.0007166","-094.0298134",tl_rd22_05_cd118,Steve Womack,Arkansas 3rd,Arkansas,R,2412 RHOB,(202) 225-4301,appropriations,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50081",Department of Defense,NG Fort Chaffee MTC,https://www.nationalguard.mil/,0.679026965555432,0.017017794877424
"05","0503","03",Congressional District 3,C2,"118",G5200,N,"10786538519","207821922","+36.0007166","-094.0298134",tl_rd22_05_cd118,Steve Womack,Arkansas 3rd,Arkansas,R,2412 RHOB,(202) 225-4301,appropriations,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50082",Department of Defense,NG Fort Chaffee MTC,https://www.nationalguard.mil/,0.460058286050652,0.008116136177225
"05","0503","03",Congressional District 3,C2,"118",G5200,N,"10786538519","207821922","+36.0007166","-094.0298134",tl_rd22_05_cd118,Steve Womack,Arkansas 3rd,Arkansas,R,2412 RHOB,(202) 225-4301,appropriations,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50083",Department of Defense,NG Fort Chaffee MTC,https://www.nationalguard.mil/,0.152249637379671,0.000680784682469
"05","0503","03",Congressional District 3,C2,"118",G5200,N,"10786538519","207821922","+36.0007166","-094.0298134",tl_rd22_05_cd118,Steve Womack,Arkansas 3rd,Arkansas,R,2412 RHOB,(202) 225-4301,appropriations,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50084",Department of Defense,NG Fort Chaffee MTC,https://www.nationalguard.mil/,0.084675725898920,0.000287917714800
"05","0503","03",Congressional District 3,C2,"118",G5200,N,"10786538519","207821922","+36.0007166","-094.0298134",tl_rd22_05_cd118,Steve Womack,Arkansas 3rd,Arkansas,R,2412 RHOB,(202) 225-4301,appropriations,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50738",Department of Defense,Fort Smith Map,https://www.ang.af.mil/,0.088248681550140,0.000403036401897
"05","0503","03",Congressional District 3,C2,"118",G5200,N,"10786538519","207821922","+36.0007166","-094.0298134",tl_rd22_05_cd118,Steve Womack,Arkansas 3rd,Arkansas,R,2412 RHOB,(202) 225-4301,appropriations,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50739",Department of Defense,Fort Smith Map,https://www.ang.af.mil/,0.014758817941254,0.000011457500461
"05","0503","03",Congressional District 3,C2,"118",G5200,N,"10786538519","207821922","+36.0007166","-094.0298134",tl_rd22_05_cd118,Steve Womack,Arkansas 3rd,Arkansas,R,2412 RHOB,(202) 225-4301,appropriations,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50740",Department of Defense,Fort Smith Map,https://www.ang.af.mil/,0.029018853835481,0.000047175479780
"05","0504","04",Congressional District 4,C2,"118",G5200,N,"58732248715","1125227294","+34.2089834","-093.1424686",tl_rd22_05_cd118,Bruce Westerman,Arkansas 4th,Arkansas,R,202 CHOB,(202) 225-3772,natural_resources|transportation_and_infrastructure,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50081",Department of Defense,NG Fort Chaffee MTC,https://www.nationalguard.mil/,0.679026965555432,0.017017794877424
"05","0504","04",Congressional District 4,C2,"118",G5200,N,"58732248715","1125227294","+34.2089834","-093.1424686",tl_rd22_05_cd118,Bruce Westerman,Arkansas 4th,Arkansas,R,202 CHOB,(202) 225-3772,natural_resources|transportation_and_infrastructure,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51455",Department of Defense,Pine Bluff Arsenal,https://www.army.mil/,0.414190760575339,0.005124381466642
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","50861",Department of Defense,Former NTC,https://www.marines.mil/,0.028036485646853,0.000027866912998
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","50862",Department of Defense,MCRD San Diego,https://www.marines.mil/,0.069296625976281,0.000165852432025
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","50863",Department of Defense,Harbor Drive,https://www.marines.mil/,0.009640063637622,0.000003041353127
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51105",Department of Defense,Naval Base Point Loma,https://www.navy.mil/,0.180314186490153,0.000446286499504
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51130",Department of Defense,Old Town Site 1,https://www.navy.mil/,0.025504066361124,0.000018372575414
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51131",Department of Defense,SPAWARS South,https://www.navy.mil/,0.023113531175912,0.000019322213748
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51132",Department of Defense,NAVBASE Coronado,https://www.navy.mil/,0.147960567682238,0.001080211026736
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51218",Department of Defense,Amphib Base Coronado West,https://www.navy.mil/,0.025722992516558,0.000028278990063
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51219",Department of Defense,Silver Strand South,https://www.navy.mil/,0.066298297796766,0.000213497922737
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51220",Department of Defense,Amphib Base Coronado East,https://www.navy.mil/,0.088007186136450,0.000192843435585
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51226",Department of Defense,Broadway Complex,https://www.navy.mil/,0.010504044261181,0.000005948765257
"06","0650","50",Congressional District 50,C2,"118",G5200,N,"664419699","402569160","+32.7139954","-117.2349647",tl_rd22_06_cd118,Scott Peters,California 50th,California,D,1201 LHOB,(202) 225-0508,budget|energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51227",Department of Defense,Balboa Hospital,https://www.navy.mil/,0.024541509618352,0.000029473487806
"06","0652","52",Congressional District 52,C2,"118",G5200,N,"349854784","21271032","+32.6286787","-117.0353225",tl_rd22_06_cd118,Juan Vargas,California 52nd,California,D,2334 RHOB,(202) 225-8045,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51104",Department of Defense,Dryside,https://www.navy.mil/,0.077000535258701,0.000126210596737
"06","0652","52",Congressional District 52,C2,"118",G5200,N,"349854784","21271032","+32.6286787","-117.0353225",tl_rd22_06_cd118,Juan Vargas,California 52nd,California,D,2334 RHOB,(202) 225-8045,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51112",Department of Defense,National City,https://www.navy.mil/,0.011464088741730,0.000005523306786
"06","0652","52",Congressional District 52,C2,"118",G5200,N,"349854784","21271032","+32.6286787","-117.0353225",tl_rd22_06_cd118,Juan Vargas,California 52nd,California,D,2334 RHOB,(202) 225-8045,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51128",Department of Defense,Naval Base San Diego,https://www.navy.mil/,0.091337062845789,0.000267654277704
"06","0652","52",Congressional District 52,C2,"118",G5200,N,"349854784","21271032","+32.6286787","-117.0353225",tl_rd22_06_cd118,Juan Vargas,California 52nd,California,D,2334 RHOB,(202) 225-8045,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51215",Department of Defense,Imperial Beach NOLF,https://www.navy.mil/,0.124572880982220,0.000468054608983
"06","0652","52",Congressional District 52,C2,"118",G5200,N,"349854784","21271032","+32.6286787","-117.0353225",tl_rd22_06_cd118,Juan Vargas,California 52nd,California,D,2334 RHOB,(202) 225-8045,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51216",Department of Defense,Imperial Beach NOLF,https://www.navy.mil/,0.001078945075030,0.000000062090296
"06","0652","52",Congressional District 52,C2,"118",G5200,N,"349854784","21271032","+32.6286787","-117.0353225",tl_rd22_06_cd118,Juan Vargas,California 52nd,California,D,2334 RHOB,(202) 225-8045,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51219",Department of Defense,Silver Strand South,https://www.navy.mil/,0.066298297796766,0.000213497922737
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","50022",Department of Defense,Military Ocean Terminal Concord,https://www.army.mil/,0.036380648050950,0.000047750568598
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","50025",Department of Defense,Military Ocean Terminal Concord,https://www.army.mil/,0.113283636384705,0.000404364218330
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","50027",Department of Defense,Military Ocean Terminal Concord,https://www.army.mil/,0.074028808635230,0.000093843399723
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","50341",Department of Defense,Parks Reserve Forces Tng Area,https://www.usar.army.mil/,0.176419625507360,0.000944242334269
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","51144",Department of Defense,Det Concord (BRAC),https://www.navy.mil/,0.146141707196664,0.001184796436061
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","51145",Department of Defense,Det Concord (BRAC),https://www.navy.mil/,0.130184283726845,0.000499958327616
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","51146",Department of Defense,Det Concord (BRAC),https://www.navy.mil/,0.084287556810824,0.000368018919971
"06","0610","10",Congressional District 10,C2,"118",G5200,N,"1391885471","61045761","+37.8910774","-121.8930556",tl_rd22_06_cd118,Mark DeSaulnier,California 10th,California,D,503 CHOB,(202) 225-2095,education_and_the_workforce|transportation_and_infrastructure|ethics,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","51147",Department of Defense,Det Concord (BRAC),https://www.navy.mil/,0.073299528588576,0.000146452000241
"06","0616","16",Congressional District 16,C2,"118",G5200,N,"1370323602","477751599","+37.3351737","-122.2876744",tl_rd22_06_cd118,Anna Eshoo,California 16th,California,D,272 CHOB,(202) 225-8104,energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50700",Department of Defense,Pillar Point AFS,https://www.af.mil/,0.031521068539080,0.000026172163194
"06","0619","19",Congressional District 19,C2,"118",G5200,N,"7294894534","1988253172","+36.8677125","-121.7525021",tl_rd22_06_cd118,Jimmy Panetta,California 19th,California,D,304 CHOB,(202) 225-2861,armed_services|budget|ways_and_means,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","50095",Department of Defense,Fort Hunter Liggett,https://www.usar.army.mil/,1.979867874604180,0.064972991305720
"06","0619","19",Congressional District 19,C2,"118",G5200,N,"7294894534","1988253172","+36.8677125","-121.7525021",tl_rd22_06_cd118,Jimmy Panetta,California 19th,California,D,304 CHOB,(202) 225-2861,armed_services|budget|ways_and_means,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","50300",Department of Defense,NG MTC-H Camp Roberts,https://www.nationalguard.mil/,0.693060826223546,0.017189910180321
"06","0619","19",Congressional District 19,C2,"118",G5200,N,"7294894534","1988253172","+36.8677125","-121.7525021",tl_rd22_06_cd118,Jimmy Panetta,California 19th,California,D,304 CHOB,(202) 225-2861,armed_services|budget|ways_and_means,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","50345",Department of Defense,Presidio of Monterey,https://www.army.mil/,0.077677580968459,0.000159294333717
"06","0619","19",Congressional District 19,C2,"118",G5200,N,"7294894534","1988253172","+36.8677125","-121.7525021",tl_rd22_06_cd118,Jimmy Panetta,California 19th,California,D,304 CHOB,(202) 225-2861,armed_services|budget|ways_and_means,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51098",Department of Defense,Navy Annex,https://www.navy.mil/,0.040543763502033,0.000049463738831
"06","0619","19",Congressional District 19,C2,"118",G5200,N,"7294894534","1988253172","+36.8677125","-121.7525021",tl_rd22_06_cd118,Jimmy Panetta,California 19th,California,D,304 CHOB,(202) 225-2861,armed_services|budget|ways_and_means,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","51113",Department of Defense,NAVSUPPACT Monterey CA,https://www.navy.mil/,0.032301796581835,0.000054220146712
"06","0620","20",Congressional District 20,C2,"118",G5200,N,"25052466939","128853638","+35.7564580","-118.6717298",tl_rd22_06_cd118,Kevin McCarthy,California 20th,California,R,2468 RHOB,(202) 225-2915,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"51091",Department of Defense,Naval Air Weapons Station China Lake,https://www.navy.mil/,2.855219950018908,0.247608194575923
"06","0620","20",Congressional District 20,C2,"118",G5200,N,"25052466939","128853638","+35.7564580","-118.6717298",tl_rd22_06_cd118,Kevin McCarthy,California 20th,California,R,2468 RHOB,(202) 225-2915,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"51214",Department of Defense,NAS Lemoore CA,https://www.navy.mil/,0.475557972351904,0.007455336021935
"06","0620","20",Congressional District 20,C2,"118",G5200,N,"25052466939","128853638","+35.7564580","-118.6717298",tl_rd22_06_cd118,Kevin McCarthy,California 20th,California,R,2468 RHOB,(202) 225-2915,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"51354",Department of Defense,Edwards Air Force Base,https://www.af.mil/,1.810724644328121,0.123040558752584
"06","0618","18",Congressional District 18,C2,"118",G5200,N,"11843790535","90532180","+36.4786923","-121.1929124",tl_rd22_06_cd118,Zoe Lofgren,California 18th,California,D,1401 LHOB,(202) 225-3072,judiciary|science_space_and_technology,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","50095",Department of Defense,Fort Hunter Liggett,https://www.usar.army.mil/,1.979867874604180,0.064972991305720
"06","0618","18",Congressional District 18,C2,"118",G5200,N,"11843790535","90532180","+36.4786923","-121.1929124",tl_rd22_06_cd118,Zoe Lofgren,California 18th,California,D,1401 LHOB,(202) 225-3072,judiciary|science_space_and_technology,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","50300",Department of Defense,NG MTC-H Camp Roberts,https://www.nationalguard.mil/,0.693060826223546,0.017189910180321
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50332",Department of Defense,Fort Irwin,https://www.army.mil/,0.091487014309647,0.000490780391760
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50333",Department of Defense,Fort Irwin,https://www.army.mil/,2.757647803437049,0.302646292848561
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50830",Department of Defense,MCLB Barstow,https://www.marines.mil/,0.224226857602638,0.001507985080772
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50831",Department of Defense,Yermo Area,https://www.marines.mil/,0.149381513824012,0.000674724366106
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50864",Department of Defense,Marine Corps Air Ground Combat Center Twentynine Palms,https://www.marines.mil/,3.157010213069189,0.302382999382654
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","51089",Department of Defense,Randsburg Wash Area,https://www.navy.mil/,2.426854209362245,0.212466982464357
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","51090",Department of Defense,Naval Air Weapons Station China Lake,https://www.navy.mil/,0.032684089840895,0.000065999360299
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","51091",Department of Defense,Naval Air Weapons Station China Lake,https://www.navy.mil/,2.855219950018908,0.247608194575923
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","51280",Department of Defense,George AFB,https://www.af.mil/,0.285837355138250,0.002097118201953
"06","0623","23",Congressional District 23,C2,"118",G5200,N,"46533032983","48601319","+34.9425038","-116.4363096",tl_rd22_06_cd118,Jay Obernolte,California 23rd,California,R,1029 LHOB,(202) 225-5861,energy_and_commerce|science_space_and_technology,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","51354",Department of Defense,Edwards Air Force Base,https://www.af.mil/,1.810724644328121,0.123040558752584
"06","0625","25",Congressional District 25,C2,"118",G5200,N,"30965475658","1026251179","+33.6133112","-115.3445501",tl_rd22_06_cd118,Raul Ruiz,California 25th,California,D,2342 RHOB,(202) 225-5330,energy_and_commerce|select_subcommittee_on_the_coronavirus_pandemic,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","50867",Department of Defense,Choc Mt Air Gnry Rng,https://www.marines.mil/,0.004472125739216,0.000000880261105
